frameidx,x1,y1,x2,y2,label,score
303.0,0.0,42.0,284.0,216.0,0.0,0.9454200267791748
303.0,229.0,165.0,642.0,335.0,0.0,0.9378547668457031
303.0,0.0,346.0,197.0,512.0,0.0,0.9346714019775391
303.0,0.0,448.0,264.0,591.0,0.0,0.905937910079956
303.0,582.0,172.0,928.0,315.0,0.0,0.8623818755149841
303.0,1158.0,323.0,1267.0,455.0,0.0,0.8532423973083496
304.0,365.0,294.0,810.0,553.0,0.0,0.9692261219024658
304.0,129.0,30.0,642.0,283.0,0.0,0.9644407033920288
304.0,152.0,267.0,644.0,459.0,0.0,0.9627041220664978
304.0,834.0,348.0,1255.0,590.0,0.0,0.9619784355163574
304.0,523.0,398.0,1009.0,580.0,0.0,0.9599721431732178
304.0,0.0,156.0,233.0,362.0,0.0,0.9534420967102051
304.0,643.0,67.0,1151.0,214.0,0.0,0.9530822038650513
304.0,803.0,270.0,1254.0,415.0,0.0,0.9497437477111816
304.0,0.0,43.0,284.0,214.0,0.0,0.9475950598716736
304.0,0.0,343.0,212.0,513.0,0.0,0.9408215284347534
304.0,1074.0,42.0,1276.0,175.0,0.0,0.9366540312767029
304.0,249.0,181.0,671.0,330.0,0.0,0.931230902671814
304.0,951.0,173.0,1271.0,307.0,0.0,0.9247704148292542
304.0,618.0,180.0,981.0,306.0,0.0,0.9220758676528931
304.0,1.0,416.0,269.0,591.0,0.0,0.8759082555770874
305.0,389.0,296.0,852.0,535.0,0.0,0.9690035581588745
305.0,177.0,18.0,710.0,239.0,0.0,0.9688641428947449
305.0,877.0,331.0,1245.0,577.0,0.0,0.9659934043884277
305.0,195.0,269.0,684.0,467.0,0.0,0.9650989770889282
305.0,730.0,49.0,1256.0,219.0,0.0,0.9633768796920776
305.0,550.0,387.0,1030.0,573.0,0.0,0.9624131917953491
305.0,277.0,178.0,714.0,331.0,0.0,0.9566894769668579
305.0,0.0,186.0,248.0,343.0,0.0,0.9563571214675903
305.0,0.0,44.0,284.0,210.0,0.0,0.9530140161514282
305.0,847.0,259.0,1269.0,406.0,0.0,0.9498169422149658
305.0,1057.0,184.0,1270.0,313.0,0.0,0.942085862159729
305.0,1164.0,64.0,1276.0,185.0,0.0,0.9172829389572144
305.0,663.0,184.0,1039.0,307.0,0.0,0.9100285768508911
305.0,0.0,326.0,235.0,531.0,0.0,0.9002516865730286
305.0,1.0,386.0,268.0,591.0,0.0,0.8713972568511963
305.0,0.0,1.0,116.0,97.0,0.0,0.5137807130813599
306.0,231.0,257.0,711.0,471.0,0.0,0.9698476195335388
306.0,900.0,318.0,1263.0,594.0,0.0,0.9691197872161865
306.0,561.0,365.0,1046.0,564.0,0.0,0.9690617322921753
306.0,215.0,17.0,761.0,224.0,0.0,0.9664034843444824
306.0,407.0,286.0,882.0,525.0,0.0,0.9608126282691956
306.0,758.0,59.0,1272.0,219.0,0.0,0.9584188461303711
306.0,0.0,156.0,252.0,343.0,0.0,0.958358883857727
306.0,1.0,353.0,260.0,530.0,0.0,0.9519492387771606
306.0,292.0,161.0,736.0,323.0,0.0,0.9494003057479858
306.0,879.0,251.0,1268.0,414.0,0.0,0.9487722516059875
306.0,0.0,44.0,287.0,206.0,0.0,0.9417937994003296
306.0,0.0,464.0,262.0,591.0,0.0,0.9244746565818787
306.0,684.0,181.0,1090.0,317.0,0.0,0.8937932252883911
306.0,1095.0,183.0,1271.0,288.0,0.0,0.8515126705169678
306.0,0.0,2.0,105.0,98.0,0.0,0.6578341126441956
307.0,578.0,369.0,1063.0,571.0,0.0,0.9691764116287231
307.0,918.0,314.0,1261.0,606.0,0.0,0.9669969081878662
307.0,265.0,236.0,736.0,469.0,0.0,0.9664332866668701
307.0,433.0,272.0,918.0,519.0,0.0,0.9635354280471802
307.0,1.0,349.0,277.0,528.0,0.0,0.9601461887359619
307.0,862.0,63.0,1274.0,223.0,0.0,0.9579948782920837
307.0,277.0,14.0,811.0,212.0,0.0,0.9539612531661987
307.0,312.0,158.0,758.0,302.0,0.0,0.9520870447158813
307.0,0.0,44.0,318.0,205.0,0.0,0.9462252855300903
307.0,0.0,132.0,265.0,338.0,0.0,0.9459269046783447
307.0,0.0,462.0,253.0,592.0,0.0,0.945192813873291
307.0,909.0,242.0,1268.0,398.0,0.0,0.9444520473480225
307.0,704.0,149.0,1121.0,302.0,0.0,0.9351369738578796
307.0,1.0,299.0,99.0,386.0,0.0,0.6798775792121887
307.0,0.0,1.0,117.0,94.0,0.0,0.6317853927612305
308.0,480.0,253.0,944.0,503.0,0.0,0.9701443910598755
308.0,300.0,239.0,769.0,460.0,0.0,0.9676252603530884
308.0,596.0,364.0,1080.0,567.0,0.0,0.9648573994636536
308.0,907.0,69.0,1274.0,220.0,0.0,0.9617006182670593
308.0,914.0,309.0,1262.0,606.0,0.0,0.9609388113021851
308.0,0.0,43.0,335.0,201.0,0.0,0.9606969356536865
308.0,1.0,346.0,292.0,530.0,0.0,0.9548154473304749
308.0,0.0,138.0,270.0,324.0,0.0,0.9509316086769104
308.0,340.0,150.0,792.0,301.0,0.0,0.9459949731826782
308.0,0.0,463.0,251.0,592.0,0.0,0.9398242235183716
308.0,316.0,42.0,862.0,217.0,0.0,0.9368879795074463
308.0,744.0,125.0,1150.0,286.0,0.0,0.9105883836746216
308.0,931.0,237.0,1268.0,373.0,0.0,0.9099594354629517
308.0,0.0,285.0,128.0,392.0,0.0,0.7882086038589478
309.0,324.0,237.0,802.0,450.0,0.0,0.9651320576667786
309.0,0.0,44.0,339.0,212.0,0.0,0.9630601406097412
309.0,960.0,301.0,1261.0,607.0,0.0,0.9627783298492432
309.0,496.0,238.0,980.0,494.0,0.0,0.9611232280731201
309.0,614.0,343.0,1110.0,560.0,0.0,0.95998615026474
309.0,998.0,61.0,1273.0,222.0,0.0,0.9563376307487488
309.0,369.0,41.0,920.0,192.0,0.0,0.953101396560669
309.0,368.0,149.0,826.0,298.0,0.0,0.9521744251251221
309.0,2.0,348.0,289.0,544.0,0.0,0.9499700665473938
309.0,0.0,110.0,273.0,318.0,0.0,0.944419264793396
309.0,769.0,123.0,1178.0,270.0,0.0,0.9425994753837585
309.0,956.0,228.0,1269.0,366.0,0.0,0.9356379508972168
309.0,1.0,463.0,256.0,593.0,0.0,0.9277758598327637
309.0,1.0,277.0,156.0,426.0,0.0,0.8673316836357117
310.0,970.0,299.0,1263.0,611.0,0.0,0.9661919474601746
310.0,508.0,231.0,999.0,491.0,0.0,0.9642523527145386
310.0,338.0,236.0,820.0,449.0,0.0,0.9636787176132202
310.0,0.0,44.0,339.0,210.0,0.0,0.9621567726135254
310.0,622.0,357.0,1124.0,559.0,0.0,0.9597042798995972
310.0,385.0,146.0,842.0,298.0,0.0,0.9528462290763855
310.0,780.0,117.0,1194.0,267.0,0.0,0.9491400718688965
310.0,391.0,32.0,946.0,189.0,0.0,0.9482327699661255
310.0,0.0,105.0,277.0,318.0,0.0,0.9481523633003235
310.0,971.0,222.0,1270.0,362.0,0.0,0.9464770555496216
310.0,0.0,347.0,287.0,549.0,0.0,0.9424549341201782
310.0,1064.0,60.0,1275.0,212.0,0.0,0.939703106880188
310.0,1.0,464.0,255.0,593.0,0.0,0.8787793517112732
310.0,0.0,262.0,170.0,406.0,0.0,0.8701859712600708
311.0,563.0,223.0,1041.0,479.0,0.0,0.9684315919876099
311.0,366.0,231.0,850.0,421.0,0.0,0.9674727916717529
311.0,995.0,291.0,1262.0,628.0,0.0,0.9621638059616089
311.0,-1.0,44.0,341.0,197.0,0.0,0.9557323455810547
311.0,421.0,142.0,878.0,286.0,0.0,0.9541864395141602
311.0,446.0,22.0,994.0,178.0,0.0,0.9536991715431213
311.0,819.0,105.0,1234.0,255.0,0.0,0.9524155259132385
311.0,642.0,346.0,1145.0,554.0,0.0,0.9520571827888489
311.0,997.0,214.0,1270.0,348.0,0.0,0.9458070397377014
311.0,0.0,96.0,283.0,300.0,0.0,0.9441311359405518
311.0,0.0,273.0,200.0,414.0,0.0,0.9413673877716064
311.0,0.0,348.0,291.0,551.0,0.0,0.9381053447723389
311.0,1.0,466.0,256.0,592.0,0.0,0.8910508751869202
311.0,1141.0,61.0,1276.0,207.0,0.0,0.8665232062339783
312.0,402.0,220.0,885.0,409.0,0.0,0.9673635959625244
312.0,603.0,216.0,1082.0,467.0,0.0,0.963943362236023
312.0,855.0,87.0,1273.0,243.0,0.0,0.9593693017959595
312.0,-1.0,41.0,362.0,202.0,0.0,0.9570062160491943
312.0,505.0,23.0,1041.0,165.0,0.0,0.9551548361778259
312.0,661.0,342.0,1155.0,552.0,0.0,0.9527187347412109
312.0,0.0,269.0,233.0,415.0,0.0,0.9521424770355225
312.0,453.0,134.0,914.0,276.0,0.0,0.9511877298355103
312.0,1.0,360.0,303.0,550.0,0.0,0.9510291814804077
312.0,1019.0,283.0,1262.0,636.0,0.0,0.9464032053947449
312.0,0.0,101.0,295.0,295.0,0.0,0.945099949836731
312.0,0.0,468.0,263.0,591.0,0.0,0.9313712120056152
312.0,1033.0,208.0,1270.0,335.0,0.0,0.8808814287185669
313.0,611.0,195.0,1120.0,462.0,0.0,0.9636268019676208
313.0,413.0,212.0,917.0,402.0,0.0,0.9630227088928223
313.0,0.0,50.0,387.0,214.0,0.0,0.96132493019104
313.0,0.0,363.0,309.0,534.0,0.0,0.9532434344291687
313.0,0.0,97.0,306.0,306.0,0.0,0.9507544040679932
313.0,690.0,333.0,1184.0,543.0,0.0,0.9502451419830322
313.0,896.0,68.0,1274.0,238.0,0.0,0.9498339891433716
313.0,478.0,126.0,949.0,266.0,0.0,0.9486829042434692
313.0,520.0,17.0,1085.0,172.0,0.0,0.9438995718955994
313.0,0.0,469.0,269.0,592.0,0.0,0.942111611366272
313.0,987.0,282.0,1264.0,645.0,0.0,0.9416986703872681
313.0,0.0,270.0,259.0,405.0,0.0,0.9296739101409912
313.0,1054.0,205.0,1271.0,324.0,0.0,0.9228346943855286
314.0,450.0,205.0,943.0,397.0,0.0,0.970271110534668
314.0,664.0,172.0,1153.0,455.0,0.0,0.9644452333450317
314.0,0.0,51.0,407.0,208.0,0.0,0.9642651677131653
314.0,595.0,13.0,1129.0,155.0,0.0,0.958203911781311
314.0,1.0,349.0,308.0,502.0,0.0,0.9560461044311523
314.0,714.0,311.0,1227.0,539.0,0.0,0.9547850489616394
314.0,0.0,451.0,274.0,592.0,0.0,0.9504554867744446
314.0,0.0,104.0,321.0,305.0,0.0,0.9491254091262817
314.0,0.0,266.0,286.0,409.0,0.0,0.9479541778564453
314.0,509.0,125.0,979.0,257.0,0.0,0.941731333732605
314.0,1092.0,205.0,1271.0,316.0,0.0,0.9362523555755615
314.0,929.0,73.0,1274.0,224.0,0.0,0.9280780553817749
314.0,1018.0,287.0,1265.0,650.0,0.0,0.9184868931770325
315.0,689.0,173.0,1177.0,450.0,0.0,0.9687892198562622
315.0,480.0,202.0,966.0,393.0,0.0,0.9644763469696045
315.0,633.0,16.0,1179.0,153.0,0.0,0.9561944007873535
315.0,-1.0,44.0,420.0,206.0,0.0,0.9558426737785339
315.0,0.0,345.0,307.0,499.0,0.0,0.9554835557937622
315.0,0.0,444.0,287.0,591.0,0.0,0.9546852707862854
315.0,719.0,307.0,1255.0,541.0,0.0,0.9537210464477539
315.0,0.0,252.0,329.0,385.0,0.0,0.9473072290420532
315.0,534.0,123.0,1006.0,250.0,0.0,0.9442046880722046
315.0,0.0,111.0,353.0,288.0,0.0,0.9360084533691406
315.0,974.0,110.0,1273.0,226.0,0.0,0.9322261214256287
315.0,1130.0,203.0,1271.0,312.0,0.0,0.8976782560348511
315.0,1061.0,274.0,1262.0,652.0,0.0,0.6914726495742798
316.0,696.0,185.0,1201.0,446.0,0.0,0.9687316417694092
316.0,507.0,199.0,994.0,391.0,0.0,0.9659572839736938
316.0,755.0,309.0,1265.0,538.0,0.0,0.9624741077423096
316.0,649.0,13.0,1205.0,157.0,0.0,0.9560747146606445
316.0,0.0,444.0,296.0,594.0,0.0,0.9560197591781616
316.0,0.0,355.0,321.0,496.0,0.0,0.95449298620224
316.0,556.0,127.0,1027.0,245.0,0.0,0.9462069869041443
316.0,0.0,33.0,448.0,172.0,0.0,0.94581538438797
316.0,-1.0,115.0,395.0,277.0,0.0,0.9417782425880432
316.0,0.0,234.0,363.0,380.0,0.0,0.9278949499130249
316.0,1140.0,269.0,1264.0,648.0,0.0,0.9173185229301453
316.0,1021.0,100.0,1275.0,212.0,0.0,0.8959203958511353
316.0,1152.0,190.0,1271.0,281.0,0.0,0.8665493726730347
317.0,523.0,199.0,1023.0,386.0,0.0,0.9691252708435059
317.0,705.0,189.0,1237.0,442.0,0.0,0.9652837514877319
317.0,760.0,297.0,1269.0,541.0,0.0,0.9639427065849304
317.0,700.0,-1.0,1265.0,160.0,0.0,0.9597233533859253
317.0,2.0,354.0,345.0,496.0,0.0,0.9572107791900635
317.0,1.0,451.0,302.0,597.0,0.0,0.9508827924728394
317.0,0.0,236.0,414.0,383.0,0.0,0.9446827173233032
317.0,584.0,123.0,1055.0,242.0,0.0,0.9436160326004028
317.0,1.0,113.0,435.0,277.0,0.0,0.9394851326942444
317.0,36.0,17.0,483.0,157.0,0.0,0.9377182126045227
317.0,1147.0,264.0,1266.0,643.0,0.0,0.8690517544746399
317.0,1061.0,84.0,1273.0,198.0,0.0,0.732811689376831
317.0,1182.0,185.0,1271.0,279.0,0.0,0.5667177438735962
318.0,772.0,189.0,1273.0,443.0,0.0,0.9696804285049438
318.0,545.0,198.0,1058.0,379.0,0.0,0.9654549360275269
318.0,735.0,-1.0,1278.0,159.0,0.0,0.9615354537963867
318.0,1.0,351.0,360.0,500.0,0.0,0.9597432613372803
318.0,773.0,315.0,1269.0,541.0,0.0,0.9589048624038696
318.0,44.0,25.0,506.0,164.0,0.0,0.9566500186920166
318.0,0.0,446.0,309.0,598.0,0.0,0.9537895917892456
318.0,619.0,121.0,1092.0,236.0,0.0,0.945226788520813
318.0,0.0,240.0,460.0,390.0,0.0,0.940761923789978
318.0,0.0,106.0,479.0,282.0,0.0,0.9238508939743042
318.0,1136.0,99.0,1276.0,191.0,0.0,0.8173006772994995
318.0,1147.0,178.0,1272.0,627.0,0.0,0.7125250697135925
319.0,797.0,202.0,1270.0,439.0,0.0,0.9677198529243469
319.0,590.0,195.0,1096.0,370.0,0.0,0.9626255631446838
319.0,1.0,373.0,379.0,521.0,0.0,0.959204912185669
319.0,751.0,0.0,1276.0,159.0,0.0,0.9534417390823364
319.0,1.0,456.0,317.0,600.0,0.0,0.9516359567642212
319.0,657.0,113.0,1129.0,228.0,0.0,0.9486859440803528
319.0,63.0,30.0,531.0,164.0,0.0,0.9485347270965576
319.0,1.0,246.0,511.0,392.0,0.0,0.9467418789863586
319.0,846.0,309.0,1271.0,535.0,0.0,0.9353307485580444
319.0,33.0,92.0,518.0,281.0,0.0,0.909835696220398
319.0,0.0,175.0,135.0,339.0,0.0,0.8214956521987915
319.0,1150.0,459.0,1263.0,627.0,0.0,0.8035457730293274
319.0,0.0,6.0,107.0,155.0,0.0,0.5848866701126099
320.0,802.0,212.0,1269.0,440.0,0.0,0.9671691656112671
320.0,849.0,23.0,1276.0,158.0,0.0,0.9635708332061768
320.0,598.0,198.0,1141.0,361.0,0.0,0.9593160152435303
320.0,872.0,316.0,1268.0,537.0,0.0,0.954832911491394
320.0,73.0,31.0,560.0,180.0,0.0,0.9528007507324219
320.0,2.0,378.0,389.0,529.0,0.0,0.9495676755905151
320.0,38.0,250.0,558.0,442.0,0.0,0.946008563041687
320.0,1.0,472.0,325.0,602.0,0.0,0.9396284818649292
320.0,55.0,114.0,561.0,295.0,0.0,0.9353053569793701
320.0,683.0,110.0,1174.0,225.0,0.0,0.9316297769546509
320.0,0.0,1.0,108.0,127.0,0.0,0.8735525012016296
320.0,1147.0,437.0,1261.0,631.0,0.0,0.8606052398681641
320.0,0.0,183.0,174.0,323.0,0.0,0.8009899854660034
321.0,1.0,365.0,418.0,533.0,0.0,0.9675993919372559
321.0,81.0,246.0,621.0,446.0,0.0,0.9675390720367432
321.0,896.0,228.0,1269.0,445.0,0.0,0.9652167558670044
321.0,892.0,19.0,1279.0,167.0,0.0,0.9629392623901367
321.0,111.0,112.0,619.0,300.0,0.0,0.9620174765586853
321.0,670.0,197.0,1199.0,355.0,0.0,0.9605384469032288
321.0,0.0,193.0,249.0,306.0,0.0,0.9545289278030396
321.0,893.0,332.0,1266.0,529.0,0.0,0.9487741589546204
321.0,131.0,32.0,627.0,203.0,0.0,0.9485243558883667
321.0,776.0,100.0,1255.0,229.0,0.0,0.9454718828201294
321.0,1.0,473.0,322.0,604.0,0.0,0.9454472064971924
321.0,0.0,2.0,145.0,140.0,0.0,0.9284099340438843
321.0,1142.0,458.0,1261.0,621.0,0.0,0.848821759223938
321.0,0.0,277.0,99.0,372.0,0.0,0.7518708109855652
322.0,124.0,249.0,668.0,438.0,0.0,0.9663375616073608
322.0,903.0,240.0,1271.0,436.0,0.0,0.965980052947998
322.0,1007.0,354.0,1268.0,538.0,0.0,0.9643380045890808
322.0,0.0,361.0,438.0,543.0,0.0,0.9627112150192261
322.0,704.0,209.0,1230.0,356.0,0.0,0.959611177444458
322.0,0.0,169.0,287.0,319.0,0.0,0.9586101770401001
322.0,1018.0,31.0,1277.0,170.0,0.0,0.956708550453186
322.0,0.0,469.0,337.0,604.0,0.0,0.9536890983581543
322.0,179.0,37.0,679.0,181.0,0.0,0.9529380202293396
322.0,790.0,98.0,1273.0,247.0,0.0,0.9522777199745178
322.0,150.0,115.0,669.0,295.0,0.0,0.9460543394088745
322.0,0.0,1.0,157.0,130.0,0.0,0.9452396631240845
322.0,0.0,244.0,142.0,366.0,0.0,0.890809953212738
322.0,1152.0,486.0,1262.0,611.0,0.0,0.8768627643585205
322.0,0.0,97.0,84.0,191.0,0.0,0.5428219437599182
323.0,147.0,252.0,683.0,438.0,0.0,0.9653328657150269
323.0,913.0,249.0,1272.0,428.0,0.0,0.9647215604782104
323.0,1010.0,367.0,1268.0,537.0,0.0,0.9628705382347107
323.0,711.0,206.0,1243.0,353.0,0.0,0.9626173973083496
323.0,169.0,121.0,690.0,288.0,0.0,0.9617596864700317
323.0,2.0,359.0,453.0,542.0,0.0,0.9612514972686768
323.0,830.0,90.0,1273.0,249.0,0.0,0.9610060453414917
323.0,0.0,164.0,311.0,319.0,0.0,0.9599149227142334
323.0,1035.0,27.0,1278.0,166.0,0.0,0.9594752788543701
323.0,1.0,468.0,338.0,602.0,0.0,0.9511338472366333
323.0,205.0,31.0,709.0,174.0,0.0,0.9499467611312866
323.0,0.0,1.0,156.0,129.0,0.0,0.9453586339950562
323.0,1.0,259.0,163.0,377.0,0.0,0.8581156730651855
323.0,1148.0,496.0,1262.0,649.0,0.0,0.8515207767486572
323.0,0.0,108.0,85.0,191.0,0.0,0.5894960165023804
324.0,223.0,261.0,739.0,461.0,0.0,0.9668247699737549
324.0,231.0,105.0,738.0,313.0,0.0,0.9632214307785034
324.0,40.0,359.0,472.0,535.0,0.0,0.9609954953193665
324.0,904.0,104.0,1273.0,252.0,0.0,0.960829496383667
324.0,-1.0,156.0,379.0,309.0,0.0,0.9606125354766846
324.0,719.0,206.0,1260.0,344.0,0.0,0.959038496017456
324.0,277.0,30.0,782.0,186.0,0.0,0.9551299214363098
324.0,0.0,1.0,159.0,142.0,0.0,0.9503781795501709
324.0,0.0,475.0,332.0,603.0,0.0,0.9495788216590881
324.0,1032.0,255.0,1272.0,402.0,0.0,0.9489327669143677
324.0,1025.0,384.0,1265.0,536.0,0.0,0.947512686252594
324.0,0.0,221.0,236.0,375.0,0.0,0.9422206282615662
324.0,1088.0,30.0,1278.0,154.0,0.0,0.9399000406265259
324.0,0.0,381.0,108.0,499.0,0.0,0.6601696014404297
325.0,271.0,274.0,778.0,488.0,0.0,0.9659881591796875
325.0,58.0,345.0,499.0,529.0,0.0,0.9654062986373901
325.0,258.0,105.0,767.0,321.0,0.0,0.9603996276855469
325.0,319.0,30.0,821.0,195.0,0.0,0.9601196050643921
325.0,38.0,129.0,431.0,316.0,0.0,0.9571744203567505
325.0,977.0,114.0,1274.0,249.0,0.0,0.9564447402954102
325.0,0.0,469.0,326.0,602.0,0.0,0.9529783725738525
325.0,0.0,207.0,285.0,367.0,0.0,0.9467264413833618
325.0,1124.0,383.0,1266.0,517.0,0.0,0.9323089122772217
325.0,1078.0,271.0,1269.0,388.0,0.0,0.9285156726837158
325.0,735.0,189.0,1251.0,366.0,0.0,0.9082581996917725
325.0,0.0,379.0,130.0,500.0,0.0,0.8642995953559875
325.0,1168.0,511.0,1260.0,640.0,0.0,0.8309885263442993
325.0,0.0,1.0,193.0,156.0,0.0,0.7751001715660095
326.0,307.0,281.0,834.0,503.0,0.0,0.9702935218811035
326.0,56.0,334.0,514.0,521.0,0.0,0.967647910118103
326.0,292.0,104.0,790.0,346.0,0.0,0.9585290551185608
326.0,997.0,118.0,1275.0,252.0,0.0,0.9575181603431702
326.0,364.0,35.0,859.0,196.0,0.0,0.957215428352356
326.0,0.0,194.0,332.0,361.0,0.0,0.9562093019485474
326.0,1.0,461.0,326.0,602.0,0.0,0.954927384853363
326.0,0.0,0.0,235.0,145.0,0.0,0.9505116939544678
326.0,738.0,197.0,1243.0,386.0,0.0,0.9493378400802612
326.0,52.0,111.0,475.0,334.0,0.0,0.9467600584030151
326.0,1.0,374.0,156.0,498.0,0.0,0.9024344682693481
326.0,1136.0,360.0,1268.0,502.0,0.0,0.8676296472549438
326.0,1202.0,254.0,1270.0,362.0,0.0,0.7145155668258667
326.0,1176.0,481.0,1262.0,639.0,0.0,0.5889065861701965
326.0,0.0,86.0,51.0,186.0,0.0,0.5133971571922302
327.0,59.0,320.0,521.0,533.0,0.0,0.9704604744911194
327.0,343.0,283.0,900.0,509.0,0.0,0.9697792530059814
327.0,769.0,191.0,1232.0,400.0,0.0,0.9672510027885437
327.0,330.0,102.0,811.0,336.0,0.0,0.9648463726043701
327.0,67.0,105.0,504.0,344.0,0.0,0.9635129570960999
327.0,392.0,35.0,888.0,203.0,0.0,0.9596767425537109
327.0,0.0,0.0,269.0,133.0,0.0,0.9588218331336975
327.0,1.0,457.0,331.0,601.0,0.0,0.9498724937438965
327.0,1096.0,139.0,1274.0,258.0,0.0,0.9483821392059326
327.0,1.0,173.0,367.0,335.0,0.0,0.9419829845428467
327.0,0.0,369.0,178.0,537.0,0.0,0.9197655916213989
327.0,1174.0,464.0,1263.0,613.0,0.0,0.88182532787323
328.0,72.0,306.0,527.0,539.0,0.0,0.9682351350784302
328.0,382.0,289.0,935.0,505.0,0.0,0.9677155017852783
328.0,358.0,92.0,839.0,330.0,0.0,0.9668010473251343
328.0,779.0,186.0,1219.0,416.0,0.0,0.9658138751983643
328.0,427.0,30.0,909.0,197.0,0.0,0.9605410099029541
328.0,0.0,1.0,293.0,142.0,0.0,0.9577446579933167
328.0,37.0,128.0,420.0,353.0,0.0,0.9556679725646973
328.0,1.0,446.0,327.0,602.0,0.0,0.9550437927246094
328.0,132.0,117.0,546.0,320.0,0.0,0.9492202401161194
328.0,0.0,363.0,203.0,524.0,0.0,0.9310879707336426
328.0,1168.0,456.0,1264.0,601.0,0.0,0.9194519519805908
328.0,1106.0,153.0,1273.0,255.0,0.0,0.9090389013290405
329.0,80.0,284.0,534.0,548.0,0.0,0.9705618619918823
329.0,800.0,186.0,1231.0,424.0,0.0,0.9670553803443909
329.0,201.0,119.0,597.0,348.0,0.0,0.9667513370513916
329.0,416.0,296.0,962.0,506.0,0.0,0.9663875699043274
329.0,382.0,94.0,867.0,318.0,0.0,0.9651390910148621
329.0,0.0,0.0,321.0,150.0,0.0,0.9634262323379517
329.0,456.0,21.0,916.0,192.0,0.0,0.9605627059936523
329.0,70.0,119.0,453.0,372.0,0.0,0.9576945900917053
329.0,0.0,437.0,318.0,599.0,0.0,0.9572564363479614
329.0,1159.0,444.0,1263.0,601.0,0.0,0.9401149749755859
329.0,0.0,353.0,229.0,526.0,0.0,0.9330763220787048
329.0,0.0,177.0,110.0,271.0,0.0,0.6772897243499756
329.0,0.0,242.0,93.0,356.0,0.0,0.5569806098937988
330.0,93.0,273.0,551.0,553.0,0.0,0.9722579717636108
330.0,822.0,188.0,1260.0,429.0,0.0,0.9688075184822083
330.0,0.0,1.0,345.0,161.0,0.0,0.9671313762664795
330.0,58.0,122.0,487.0,378.0,0.0,0.9654766321182251
330.0,245.0,118.0,651.0,378.0,0.0,0.965273380279541
330.0,451.0,306.0,990.0,507.0,0.0,0.9649430513381958
330.0,397.0,106.0,886.0,306.0,0.0,0.9618769884109497
330.0,493.0,26.0,948.0,192.0,0.0,0.9591653347015381
330.0,0.0,453.0,306.0,599.0,0.0,0.9554181694984436
330.0,1148.0,454.0,1262.0,610.0,0.0,0.9454431533813477
330.0,0.0,336.0,260.0,499.0,0.0,0.9249840378761292
330.0,0.0,221.0,115.0,374.0,0.0,0.8851255178451538
330.0,0.0,168.0,126.0,257.0,0.0,0.7892322540283203
331.0,102.0,270.0,572.0,557.0,0.0,0.9715462923049927
331.0,0.0,0.0,374.0,180.0,0.0,0.9684268832206726
331.0,849.0,191.0,1269.0,444.0,0.0,0.9670573472976685
331.0,494.0,321.0,1002.0,500.0,0.0,0.9650057554244995
331.0,293.0,123.0,704.0,376.0,0.0,0.9642143249511719
331.0,79.0,128.0,521.0,368.0,0.0,0.9636262655258179
331.0,424.0,101.0,915.0,292.0,0.0,0.9582749605178833
331.0,529.0,33.0,972.0,199.0,0.0,0.9550282955169678
331.0,1137.0,456.0,1263.0,610.0,0.0,0.9518478512763977
331.0,1.0,468.0,289.0,594.0,0.0,0.9382424354553223
331.0,1.0,329.0,293.0,482.0,0.0,0.9334332942962646
331.0,0.0,218.0,148.0,371.0,0.0,0.9277517199516296
331.0,0.0,161.0,148.0,246.0,0.0,0.7984387278556824
332.0,130.0,275.0,585.0,556.0,0.0,0.9701612591743469
332.0,0.0,1.0,418.0,189.0,0.0,0.970156192779541
332.0,328.0,142.0,747.0,384.0,0.0,0.9694108963012695
332.0,888.0,196.0,1269.0,463.0,0.0,0.967850923538208
332.0,529.0,324.0,1025.0,517.0,0.0,0.9641292095184326
332.0,454.0,84.0,931.0,301.0,0.0,0.9621242880821228
332.0,579.0,39.0,1014.0,208.0,0.0,0.9617408514022827
332.0,128.0,137.0,549.0,371.0,0.0,0.9602804183959961
332.0,1124.0,460.0,1262.0,603.0,0.0,0.9491355419158936
332.0,0.0,220.0,187.0,381.0,0.0,0.9481228590011597
332.0,0.0,362.0,338.0,510.0,0.0,0.9429892301559448
332.0,0.0,478.0,263.0,594.0,0.0,0.9412375688552856
332.0,0.0,137.0,176.0,257.0,0.0,0.8786346912384033
333.0,154.0,283.0,597.0,551.0,0.0,0.9684571027755737
333.0,907.0,205.0,1270.0,415.0,0.0,0.9651162624359131
333.0,478.0,69.0,948.0,323.0,0.0,0.9627722501754761
333.0,173.0,155.0,580.0,379.0,0.0,0.9625544548034668
333.0,1109.0,455.0,1263.0,603.0,0.0,0.9618380069732666
333.0,0.0,373.0,384.0,550.0,0.0,0.9610700011253357
333.0,633.0,43.0,1090.0,223.0,0.0,0.9610615968704224
333.0,385.0,149.0,799.0,380.0,0.0,0.9594423770904541
333.0,575.0,321.0,1058.0,514.0,0.0,0.9585574865341187
333.0,0.0,234.0,225.0,390.0,0.0,0.9471647143363953
333.0,23.0,4.0,464.0,203.0,0.0,0.9367036819458008
333.0,0.0,139.0,217.0,281.0,0.0,0.8990812301635742
333.0,0.0,447.0,219.0,596.0,0.0,0.8580238819122314
334.0,0.0,375.0,414.0,581.0,0.0,0.9677704572677612
334.0,59.0,19.0,503.0,219.0,0.0,0.9659123420715332
334.0,165.0,294.0,616.0,543.0,0.0,0.9650148153305054
